filename	label	latitude	longitude	width	stddeviations
auto	2016-10-19 00:00:00.0	41.375	-88.875	0.0625	-0.89858
auto	2016-11-03 00:00:00.0	41.875	-88	0.0625	-2.19761
auto	2016-10-11 00:00:00.0	41.375	-88.875	0.0625	-0.46742
auto	2016-10-30 00:00:00.0	41.5	-88.1875	0.0625	-0.70491
auto	2016-10-03 00:00:00.0	41.8125	-86.75	0.0625	-0.95764
auto	2016-10-19 00:00:00.0	41.8125	-86.75	0.0625	-1.52779
auto	2016-10-14 00:00:00.0	41.5	-88.1875	0.0625	-0.50398
auto	2016-11-05 00:00:00.0	42.0625	-88	0.0625	-0.54964
auto	2016-10-16 00:00:00.0	41.8125	-86.75	0.0625	-0.98765
auto	2016-10-01 00:00:00.0	41.9375	-89.0625	0.0625	-0.43395
auto	2016-10-05 00:00:00.0	41.5	-88.1875	0.0625	-1.23237
auto	2016-10-24 00:00:00.0	41.375	-88.875	0.0625	-1.236
auto	2016-10-01 00:00:00.0	42.25	-88.3125	0.0625	-1.23792
auto	2016-11-03 00:00:00.0	41.9375	-87.6875	0.0625	0.08846
auto	2016-11-05 00:00:00.0	41.5	-87.0625	0.0625	-0.09088
auto	2016-10-27 00:00:00.0	40.9375	-87.125	0.0625	-0.35227
auto	2016-10-03 00:00:00.0	40.9375	-87.125	0.0625	0.40902
auto	2016-10-25 00:00:00.0	42.6875	-87.9375	0.0625	1.19978
auto	2016-10-11 00:00:00.0	40.9375	-87.125	0.0625	1.91347
auto	2016-11-01 00:00:00.0	41.5	-87.3125	0.0625	-0.80259
auto	2016-10-15 00:00:00.0	40.125	-88.1875	0.0625	-1.52651
auto	2016-11-02 00:00:00.0	40.75	-86.375	0.0625	-1.47201
auto	2016-10-22 00:00:00.0	40.5	-89	0.0625	0.19174
auto	2016-10-04 00:00:00.0	39.9375	-86.125	0.0625	-0.64973
auto	2016-11-01 00:00:00.0	41.625	-87.5	0.0625	-0.27382
auto	2016-10-04 00:00:00.0	41.875	-87.9375	0.0625	-0.39407
auto	2016-10-31 00:00:00.0	40.125	-88.1875	0.0625	-0.70825
auto	2016-10-17 00:00:00.0	40.75	-86.375	0.0625	-1.09393
auto	2016-10-14 00:00:00.0	40.5	-89	0.0625	1.2221
auto	2016-10-08 00:00:00.0	41.625	-87.5	0.0625	1.05488
auto	2016-10-01 00:00:00.0	41.1875	-87.875	0.0625	-0.67123
auto	2016-10-09 00:00:00.0	40.75	-86.375	0.0625	-1.11193
auto	2016-10-29 00:00:00.0	41.8125	-88.1875	0.0625	-0.97787
auto	2016-10-13 00:00:00.0	41.5625	-87.8125	0.0625	-0.62006
auto	2016-10-05 00:00:00.0	41.5	-87.4375	0.0625	-0.14814
auto	2016-10-03 00:00:00.0	42.375	-86.25	0.0625	-1.18752
auto	2016-10-05 00:00:00.0	41.5625	-87.8125	0.0625	-1.23346
auto	2016-10-29 00:00:00.0	41.5	-87.4375	0.0625	-0.55904
auto	2016-10-01 00:00:00.0	41.75	-87.6875	0.0625	-0.69068
auto	2016-10-09 00:00:00.0	40.1875	-87.625	0.0625	-0.91831
auto	2016-10-22 00:00:00.0	41.6875	-88.0625	0.0625	0.36628
auto	2016-11-02 00:00:00.0	40.0625	-86.875	0.0625	-2.05834
auto	2016-10-05 00:00:00.0	41.625	-87.625	0.0625	0.05461
auto	2016-11-02 00:00:00.0	39.9375	-86	0.0625	-0.13469
auto	2016-10-06 00:00:00.0	41.6875	-88.0625	0.0625	0.47554
auto	2016-10-19 00:00:00.0	41.6875	-86.875	0.0625	-0.96587
auto	2016-10-19 00:00:00.0	41.625	-86.25	0.0625	-0.40551
auto	2016-10-27 00:00:00.0	41.625	-86.25	0.0625	-0.48449
auto	2016-10-01 00:00:00.0	42.625	-88.625	0.0625	-1.29287
auto	2016-10-21 00:00:00.0	41.75	-86.25	0.0625	-0.95585
auto	2016-10-24 00:00:00.0	42.0625	-88.0625	0.0625	-0.26807
auto	2016-10-07 00:00:00.0	41.8125	-86.25	0.0625	-0.76553
auto	2016-11-01 00:00:00.0	42	-88.6875	0.0625	0.59067
auto	2016-10-01 00:00:00.0	41.5	-87.0625	0.0625	-0.92693
auto	2016-10-08 00:00:00.0	42.0625	-88.0625	0.0625	-1.79433
auto	2016-10-24 00:00:00.0	41.5625	-89.125	0.0625	-0.09931
auto	2016-10-23 00:00:00.0	41.8125	-86.25	0.0625	-0.14023
auto	2016-11-03 00:00:00.0	41.5	-88.125	0.0625	-1.79964
auto	2016-10-08 00:00:00.0	42	-88.6875	0.0625	-0.74187
auto	2016-11-05 00:00:00.0	42.25	-88.3125	0.0625	-1.92816
auto	2016-10-05 00:00:00.0	41.3125	-89.125	0.0625	-1.14321
auto	2016-10-31 00:00:00.0	41.8125	-86.25	0.0625	-1.25919
auto	2016-10-27 00:00:00.0	42	-88.6875	0.0625	-2.33443
auto	2016-10-30 00:00:00.0	41.3125	-89.125	0.0625	-1.2311
auto	2016-10-03 00:00:00.0	41.5625	-89.125	0.0625	0.37137
auto	2016-10-19 00:00:00.0	42	-88.6875	0.0625	-1.16439
auto	2016-11-05 00:00:00.0	42.3125	-87.875	0.0625	-0.18464
auto	2016-10-11 00:00:00.0	42	-88.6875	0.0625	0.52567
auto	2016-10-03 00:00:00.0	42.0625	-88.0625	0.0625	-0.11198
auto	2016-11-05 00:00:00.0	40.0625	-86	0.0625	-1.29383
auto	2016-10-19 00:00:00.0	41.5625	-89.125	0.0625	0.12218
auto	2016-10-20 00:00:00.0	41.8125	-87.8125	0.0625	1.96482
auto	2016-11-01 00:00:00.0	41.6875	-86.875	0.0625	0.2645
auto	2016-11-01 00:00:00.0	41.625	-86.25	0.0625	-0.54767
auto	2016-10-06 00:00:00.0	41.75	-86.25	0.0625	-0.56804
auto	2016-10-04 00:00:00.0	41.8125	-87.8125	0.0625	2.78516
auto	2016-10-16 00:00:00.0	41.6875	-86.875	0.0625	0.5926
auto	2016-10-12 00:00:00.0	41.8125	-87.8125	0.0625	0.71019
auto	2016-10-22 00:00:00.0	41.625	-87.625	0.0625	-0.14908
auto	2016-10-10 00:00:00.0	39.9375	-86	0.0625	-0.373
auto	2016-10-02 00:00:00.0	40.0625	-86.875	0.0625	-0.98109
auto	2016-10-10 00:00:00.0	40.1875	-87.625	0.0625	-0.77414
auto	2016-10-09 00:00:00.0	42.3125	-88.0625	0.0625	-0.00038
auto	2016-10-05 00:00:00.0	41.6875	-88.0625	0.0625	0.67222
auto	2016-10-28 00:00:00.0	41.6875	-86.1875	0.0625	-1.16166
auto	2016-10-26 00:00:00.0	40.1875	-87.625	0.0625	-1.33641
auto	2016-10-13 00:00:00.0	41.6875	-88.0625	0.0625	0.45369
auto	2016-11-05 00:00:00.0	42	-87.875	0.0625	-0.81155
auto	2016-10-08 00:00:00.0	42.375	-86.25	0.0625	-1.88887
auto	2016-10-01 00:00:00.0	40.5	-86.125	0.0625	-0.52397
auto	2016-11-01 00:00:00.0	42.375	-86.25	0.0625	-0.30581
auto	2016-11-04 00:00:00.0	41.9375	-88.3125	0.0625	-1.42614
auto	2016-10-30 00:00:00.0	41.5625	-87.8125	0.0625	-0.78735
auto	2016-10-29 00:00:00.0	42.0625	-88.3125	0.0625	-0.61368
auto	2016-10-31 00:00:00.0	41.125	-87.875	0.0625	-0.40862
auto	2016-10-16 00:00:00.0	42.375	-87.875	0.0625	0.78171
auto	2016-10-04 00:00:00.0	40.4375	-86.8125	0.0625	2.57709
auto	2016-10-20 00:00:00.0	41.5625	-87.25	0.0625	-1.13182
auto	2016-10-22 00:00:00.0	42	-87.875	0.0625	-1.14411
auto	2016-10-23 00:00:00.0	41.125	-87.875	0.0625	-1.71211
auto	2016-10-28 00:00:00.0	41.5625	-87.25	0.0625	-0.77764
auto	2016-10-13 00:00:00.0	42.0625	-88.3125	0.0625	0.24566
auto	2016-10-14 00:00:00.0	42	-87.875	0.0625	0.24948
auto	2016-10-19 00:00:00.0	42.75	-87.875	0.0625	-1.62087
auto	2016-10-20 00:00:00.0	40.4375	-86.8125	0.0625	-0.15126
auto	2016-10-06 00:00:00.0	42	-87.875	0.0625	-0.04085
auto	2016-11-05 00:00:00.0	41.5625	-87.8125	0.0625	-0.09031
auto	2016-10-29 00:00:00.0	41.1875	-87.875	0.0625	-0.53179
auto	2016-10-24 00:00:00.0	40.0625	-86.4375	0.0625	0.71795
auto	2016-10-28 00:00:00.0	42.5	-89.0625	0.0625	-0.79952
auto	2016-10-16 00:00:00.0	41.9375	-87.875	0.0625	-0.47096
auto	2016-11-01 00:00:00.0	41.9375	-87.875	0.0625	-0.09202
auto	2016-11-02 00:00:00.0	42.25	-89.0625	0.0625	0.58957
auto	2016-10-13 00:00:00.0	41.9375	-89.0625	0.0625	0.10511
auto	2016-10-01 00:00:00.0	40.4375	-89	0.0625	-0.65407
auto	2016-10-31 00:00:00.0	41.3125	-87.1875	0.0625	-2.13097
auto	2016-10-05 00:00:00.0	41.9375	-89.0625	0.0625	0.10511
auto	2016-10-23 00:00:00.0	41.3125	-87.1875	0.0625	-1.56281
auto	2016-10-29 00:00:00.0	41.9375	-89.0625	0.0625	-0.826
auto	2016-10-18 00:00:00.0	41.5625	-87.1875	0.0625	-0.81571
auto	2016-10-13 00:00:00.0	42.25	-88.3125	0.0625	-0.99899
auto	2016-10-19 00:00:00.0	42.5625	-87.875	0.0625	-0.50577
auto	2016-10-14 00:00:00.0	42.3125	-87.875	0.0625	-0.77482
auto	2016-10-03 00:00:00.0	41.5	-88.125	0.0625	-0.34918
auto	2016-10-02 00:00:00.0	42.125	-86.4375	0.0625	-1.04536
auto	2016-10-05 00:00:00.0	42.25	-88.3125	0.0625	-1.58304
auto	2016-10-10 00:00:00.0	42.125	-86.4375	0.0625	-0.44298
auto	2016-10-30 00:00:00.0	42.3125	-87.875	0.0625	-1.51897
auto	2016-10-18 00:00:00.0	42.125	-86.4375	0.0625	1.32262
auto	2016-10-26 00:00:00.0	42.125	-86.4375	0.0625	-2.0424
auto	2016-10-11 00:00:00.0	41.5625	-87.5625	0.0625	2.11092
auto	2016-11-03 00:00:00.0	42.0625	-88.0625	0.0625	-1.00519
auto	2016-10-14 00:00:00.0	42.25	-88.3125	0.0625	-0.97245
auto	2016-11-03 00:00:00.0	42	-88.6875	0.0625	-2.69194
auto	2016-10-22 00:00:00.0	42.25	-88.3125	0.0625	-0.33531
auto	2016-11-01 00:00:00.0	41.5	-88.125	0.0625	-2.13062
auto	2016-11-02 00:00:00.0	42.125	-86.4375	0.0625	-2.91481
auto	2016-10-30 00:00:00.0	42.25	-88.3125	0.0625	-0.25566
auto	2016-10-29 00:00:00.0	42.3125	-87.875	0.0625	-0.5952
auto	2016-11-03 00:00:00.0	41.5625	-89.125	0.0625	-2.53577
auto	2016-10-25 00:00:00.0	42.125	-86.4375	0.0625	-1.31539
auto	2016-10-20 00:00:00.0	41.3125	-87.1875	0.0625	-0.33773
auto	2016-10-14 00:00:00.0	41.9375	-89.0625	0.0625	2.31038
auto	2016-10-22 00:00:00.0	41.9375	-89.0625	0.0625	-0.09091
auto	2016-10-04 00:00:00.0	41.3125	-87.1875	0.0625	0.47899
auto	2016-10-17 00:00:00.0	42.6875	-89.0625	0.0625	1.76243
auto	2016-10-12 00:00:00.0	41.3125	-87.1875	0.0625	-1.5273
auto	2016-10-11 00:00:00.0	41.9375	-87.875	0.0625	-0.08278
auto	2016-10-22 00:00:00.0	41.1875	-87.875	0.0625	-1.26885
auto	2016-10-10 00:00:00.0	42.25	-89.0625	0.0625	-0.1526
auto	2016-10-21 00:00:00.0	41.625	-86	0.0625	0.30525
auto	2016-10-12 00:00:00.0	41.625	-88.125	0.0625	0.75477
auto	2016-10-03 00:00:00.0	41.9375	-87.875	0.0625	-0.16596
auto	2016-10-04 00:00:00.0	41.625	-88.125	0.0625	0.63464
auto	2016-10-27 00:00:00.0	41.9375	-87.875	0.0625	1.04479
auto	2016-10-01 00:00:00.0	40.5	-89	0.0625	-0.17919
auto	2016-10-26 00:00:00.0	42.25	-89.0625	0.0625	-0.46184
auto	2016-10-28 00:00:00.0	41.625	-88.125	0.0625	-0.1863
auto	2016-10-14 00:00:00.0	41.1875	-87.875	0.0625	-1.08956
auto	2016-10-22 00:00:00.0	42.0625	-88.3125	0.0625	-0.18401
auto	2016-10-03 00:00:00.0	42.375	-87.875	0.0625	-0.39394
auto	2016-10-08 00:00:00.0	42.75	-87.875	0.0625	0.58735
auto	2016-10-29 00:00:00.0	42	-87.875	0.0625	-1.51362
auto	2016-10-07 00:00:00.0	40.4375	-86.8125	0.0625	-0.97434
auto	2016-10-07 00:00:00.0	41.6875	-86	0.0625	-1.88624
auto	2016-10-19 00:00:00.0	42.375	-87.875	0.0625	-2.21822
auto	2016-10-26 00:00:00.0	41.9375	-88.3125	0.0625	-2.29689
auto	2016-10-24 00:00:00.0	42.75	-87.875	0.0625	0.24963
auto	2016-10-13 00:00:00.0	42	-87.875	0.0625	-0.61096
auto	2016-10-15 00:00:00.0	41.6875	-86	0.0625	-2.47356
auto	2016-10-12 00:00:00.0	41.125	-87.875	0.0625	0.06064
auto	2016-10-11 00:00:00.0	41.9375	-89.0625	0.0625	-0.3196
auto	2016-10-12 00:00:00.0	42.6875	-89.0625	0.0625	1.76243
auto	2016-10-16 00:00:00.0	40.0625	-86	0.0625	-0.70056
auto	2016-10-03 00:00:00.0	42.25	-88.3125	0.0625	-0.49459
auto	2016-11-03 00:00:00.0	41.3125	-89.125	0.0625	-1.05532
auto	2016-10-05 00:00:00.0	41.5	-88.125	0.0625	-0.75803
auto	2016-10-06 00:00:00.0	41.5625	-87.5625	0.0625	-1.01134
auto	2016-10-19 00:00:00.0	42.25	-88.3125	0.0625	0.93897
auto	2016-10-24 00:00:00.0	42.3125	-87.875	0.0625	-0.5952
auto	2016-10-28 00:00:00.0	42.125	-86.4375	0.0625	-2.41629
auto	2016-11-01 00:00:00.0	42.3125	-87.875	0.0625	-1.05708
auto	2016-10-19 00:00:00.0	42.0625	-88.3125	0.0625	-0.67813
auto	2016-10-13 00:00:00.0	42.75	-87.875	0.0625	-1.07531
auto	2016-10-18 00:00:00.0	41.6875	-86	0.0625	-0.72889
auto	2016-10-10 00:00:00.0	40.4375	-86.8125	0.0625	-0.48659
auto	2016-10-25 00:00:00.0	41.125	-87.875	0.0625	1.59876
auto	2016-10-06 00:00:00.0	42.375	-87.875	0.0625	-1.20473
auto	2016-10-26 00:00:00.0	41.5625	-87.25	0.0625	-0.6891
auto	2016-10-27 00:00:00.0	42.0625	-88.3125	0.0625	-1.64489
auto	2016-10-02 00:00:00.0	40.4375	-86.8125	0.0625	-0.97434
auto	2016-10-07 00:00:00.0	41.9375	-88.3125	0.0625	1.32543
auto	2016-10-14 00:00:00.0	42.375	-87.875	0.0625	-1.12365
auto	2016-10-08 00:00:00.0	42	-87.875	0.0625	-0.4262
auto	2016-11-05 00:00:00.0	42.375	-86.25	0.0625	-1.92895
auto	2016-10-09 00:00:00.0	41.125	-87.875	0.0625	-0.43469
auto	2016-10-10 00:00:00.0	41.5625	-87.25	0.0625	-1.36793
auto	2016-10-10 00:00:00.0	41.6875	-86	0.0625	-2.36991
auto	2016-10-01 00:00:00.0	40.9375	-87.125	0.0625	0.42714
auto	2016-10-17 00:00:00.0	41.125	-87.875	0.0625	1.15557
auto	2016-10-30 00:00:00.0	42.375	-87.875	0.0625	-0.06962
auto	2016-10-23 00:00:00.0	41.9375	-88.3125	0.0625	0.62883
auto	2016-10-18 00:00:00.0	42.5	-89.0625	0.0625	-0.02668
auto	2016-10-17 00:00:00.0	41.625	-88.125	0.0625	-0.34648
auto	2016-10-27 00:00:00.0	41.1875	-87.875	0.0625	-1.46805
auto	2016-10-05 00:00:00.0	41.875	-88.3125	0.0625	-1.43828
auto	2016-10-22 00:00:00.0	40.0625	-86.4375	0.0625	0.79729
auto	2016-10-07 00:00:00.0	42.25	-89.0625	0.0625	-0.67831
auto	2016-11-01 00:00:00.0	41.625	-86	0.0625	0.30525
auto	2016-10-02 00:00:00.0	42.5	-89.0625	0.0625	-0.64798
auto	2016-10-21 00:00:00.0	41.875	-88.3125	0.0625	-1.62829
auto	2016-10-22 00:00:00.0	41.9375	-87.875	0.0625	-0.51717
auto	2016-10-10 00:00:00.0	42.5	-89.0625	0.0625	0.54915
auto	2016-10-06 00:00:00.0	41.875	-88.3125	0.0625	-1.02369
auto	2016-10-04 00:00:00.0	42.25	-89.0625	0.0625	-0.39999
auto	2016-10-27 00:00:00.0	41.625	-86	0.0625	-0.49143
auto	2016-10-13 00:00:00.0	41.9375	-87.875	0.0625	0.25919
auto	2016-11-03 00:00:00.0	41.6875	-88.0625	0.0625	-1.66605
auto	2016-10-29 00:00:00.0	40.0625	-86.4375	0.0625	0.65844
auto	2016-10-25 00:00:00.0	42.5	-89.0625	0.0625	0.77646
auto	2016-10-19 00:00:00.0	41.625	-86	0.0625	-0.06819
auto	2016-10-21 00:00:00.0	41.9375	-87.875	0.0625	1.34054
auto	2016-10-22 00:00:00.0	41.875	-88.3125	0.0625	-2.64748
auto	2016-10-05 00:00:00.0	40.0625	-86.4375	0.0625	-0.21431
auto	2016-10-06 00:00:00.0	42.75	-87.875	0.0625	-0.47779
auto	2016-10-26 00:00:00.0	41.125	-87.875	0.0625	-1.1125
auto	2016-10-09 00:00:00.0	40.4375	-86.8125	0.0625	-1.79742
auto	2016-10-25 00:00:00.0	41.5625	-87.25	0.0625	-0.21687
auto	2016-10-19 00:00:00.0	42	-87.875	0.0625	-0.59512
auto	2016-10-24 00:00:00.0	42.0625	-88.3125	0.0625	-1.40857
auto	2016-10-25 00:00:00.0	41.6875	-86	0.0625	-0.00338
auto	2016-10-17 00:00:00.0	40.4375	-86.8125	0.0625	0.63371
auto	2016-11-02 00:00:00.0	41.5625	-87.25	0.0625	0.07828
auto	2016-10-22 00:00:00.0	42.75	-87.875	0.0625	-0.60769
auto	2016-10-10 00:00:00.0	41.125	-87.875	0.0625	1.25985
auto	2016-10-09 00:00:00.0	41.5625	-87.25	0.0625	-1.1023
auto	2016-10-05 00:00:00.0	41.5625	-87.5625	0.0625	-0.46123
auto	2016-10-06 00:00:00.0	41.5	-88.125	0.0625	-0.34918
auto	2016-10-11 00:00:00.0	40.0625	-86	0.0625	1.16524
auto	2016-10-14 00:00:00.0	41.5	-88.125	0.0625	-0.97219
auto	2016-10-27 00:00:00.0	42.3125	-87.875	0.0625	-0.87746
auto	2016-10-22 00:00:00.0	41.5	-88.125	0.0625	-0.35891
auto	2016-11-04 00:00:00.0	41.8125	-86.25	0.0625	-2.08196
auto	2016-10-23 00:00:00.0	42.125	-86.4375	0.0625	-2.12549
auto	2016-10-30 00:00:00.0	41.5	-88.125	0.0625	-1.16689
auto	2016-11-04 00:00:00.0	41.8125	-87.8125	0.0625	2.78516
auto	2016-10-08 00:00:00.0	41.9375	-89.0625	0.0625	-0.5973
auto	2016-10-15 00:00:00.0	41.5625	-87.1875	0.0625	-0.88507
auto	2016-10-10 00:00:00.0	41.3125	-87.1875	0.0625	1.54428
auto	2016-10-23 00:00:00.0	41.5625	-87.1875	0.0625	-2.30692
auto	2016-10-31 00:00:00.0	41.5625	-87.1875	0.0625	-1.92545
auto	2016-10-02 00:00:00.0	41.3125	-87.1875	0.0625	-0.90588
auto	2016-11-02 00:00:00.0	41.8125	-87.8125	0.0625	1.96482
auto	2016-10-21 00:00:00.0	41.6875	-86.875	0.0625	-0.55575
auto	2016-10-27 00:00:00.0	41.75	-86.25	0.0625	-0.59742
auto	2016-10-13 00:00:00.0	41.6875	-86.875	0.0625	-1.12992
auto	2016-10-17 00:00:00.0	41.8125	-86.25	0.0625	-1.32501
auto	2016-10-19 00:00:00.0	41.3125	-89.125	0.0625	0.73178
auto	2016-11-05 00:00:00.0	42.5625	-87.875	0.0625	-1.4408
auto	2016-10-14 00:00:00.0	42.0625	-88.0625	0.0625	-0.58026
auto	2016-10-06 00:00:00.0	42.0625	-88.0625	0.0625	-0.21604
auto	2016-10-06 00:00:00.0	42	-88.6875	0.0625	-0.77437
auto	2016-11-02 00:00:00.0	41.875	-87.625	0.0625	-0.93293
auto	2016-11-03 00:00:00.0	42.0625	-88.3125	0.0625	-1.34412
auto	2016-11-04 00:00:00.0	41.5625	-87.25	0.0625	-1.07279
auto	2016-10-19 00:00:00.0	41.5625	-87.8125	0.0625	-0.98252
auto	2016-11-04 00:00:00.0	40.4375	-86.8125	0.0625	-1.26394
auto	2016-10-19 00:00:00.0	41.625	-87.625	0.0625	-1.50703
auto	2016-10-01 00:00:00.0	40.875	-88.625	0.0625	-0.03969
auto	2016-10-24 00:00:00.0	41.6875	-88.0625	0.0625	0.36628
auto	2016-10-07 00:00:00.0	40.0625	-86.875	0.0625	0.78168
auto	2016-10-27 00:00:00.0	41.625	-87.625	0.0625	-1.43913
auto	2016-10-09 00:00:00.0	41.6875	-86.1875	0.0625	-0.49272
auto	2016-11-01 00:00:00.0	41.6875	-88.0625	0.0625	-1.07602
auto	2016-10-31 00:00:00.0	39.9375	-86	0.0625	1.47387
auto	2016-11-02 00:00:00.0	41.6875	-86.1875	0.0625	-0.68947
auto	2016-10-03 00:00:00.0	41.625	-87.625	0.0625	-2.11811
auto	2016-10-23 00:00:00.0	40.0625	-86.875	0.0625	-1.27489
auto	2016-10-28 00:00:00.0	42.3125	-88.0625	0.0625	-1.64454
auto	2016-10-31 00:00:00.0	40.1875	-87.625	0.0625	-1.55267
auto	2016-10-23 00:00:00.0	39.9375	-86	0.0625	-0.31342
auto	2016-11-05 00:00:00.0	41.875	-88.3125	0.0625	-0.54001
auto	2016-10-11 00:00:00.0	41.625	-87.625	0.0625	0.19041
auto	2016-10-20 00:00:00.0	42.3125	-88.0625	0.0625	-0.61257
auto	2016-10-23 00:00:00.0	40.1875	-87.625	0.0625	-0.03886
auto	2016-10-27 00:00:00.0	41.6875	-88.0625	0.0625	-1.62235
auto	2016-10-02 00:00:00.0	41.6875	-86.1875	0.0625	0.86483
auto	2016-10-04 00:00:00.0	39.9375	-86	0.0625	0.8781
auto	2016-11-01 00:00:00.0	41.625	-87.625	0.0625	-0.69226
auto	2016-10-04 00:00:00.0	40.1875	-87.625	0.0625	1.6047
auto	2016-10-10 00:00:00.0	41.6875	-86.1875	0.0625	-1.20101
auto	2016-10-12 00:00:00.0	39.9375	-86	0.0625	0.31213
auto	2016-10-19 00:00:00.0	41.6875	-88.0625	0.0625	-0.39858
auto	2016-10-12 00:00:00.0	40.1875	-87.625	0.0625	-1.75451
auto	2016-11-05 00:00:00.0	41.9375	-87.875	0.0625	-0.04581
auto	2016-10-28 00:00:00.0	40.0625	-86.875	0.0625	0.19409
auto	2016-10-20 00:00:00.0	40.1875	-87.625	0.0625	-0.19745
auto	2016-11-04 00:00:00.0	41.625	-88.125	0.0625	-0.28641
auto	2016-10-28 00:00:00.0	39.9375	-86	0.0625	2.33773
auto	2016-10-26 00:00:00.0	41.6875	-86.1875	0.0625	-1.41743
auto	2016-10-20 00:00:00.0	40.0625	-86.875	0.0625	-0.31189
auto	2016-10-16 00:00:00.0	41.5	-87.4375	0.0625	1.59823
auto	2016-10-08 00:00:00.0	41.5625	-87.8125	0.0625	-1.37287
auto	2016-11-01 00:00:00.0	41.5	-87.4375	0.0625	-1.14117
auto	2016-11-01 00:00:00.0	41.5625	-87.8125	0.0625	-0.31337
auto	2016-10-24 00:00:00.0	41.5625	-87.8125	0.0625	-0.00667
auto	2016-11-01 00:00:00.0	41.3125	-89.125	0.0625	-1.08462
auto	2016-10-24 00:00:00.0	41.3125	-89.125	0.0625	-1.31899
auto	2016-10-02 00:00:00.0	41.875	-87.625	0.0625	-1.86847
auto	2016-11-03 00:00:00.0	40.0625	-86	0.0625	-1.01869
auto	2016-11-05 00:00:00.0	41.5625	-87.5625	0.0625	-0.66938
auto	2016-10-01 00:00:00.0	41.375	-86.3125	0.0625	-1.6559
auto	2016-10-13 00:00:00.0	42	-88.6875	0.0625	-2.26943
auto	2016-10-22 00:00:00.0	41.6875	-86.875	0.0625	0.01843
auto	2016-10-22 00:00:00.0	41.625	-86.25	0.0625	-0.94254
auto	2016-10-16 00:00:00.0	41.75	-86.25	0.0625	-0.23899
auto	2016-10-30 00:00:00.0	41.6875	-86.875	0.0625	-1.21194
auto	2016-10-30 00:00:00.0	41.625	-86.25	0.0625	1.78996
auto	2016-11-04 00:00:00.0	41.3125	-87.1875	0.0625	-0.90588
auto	2016-10-10 00:00:00.0	41.8125	-87.8125	0.0625	-0.06189
auto	2016-10-24 00:00:00.0	41.75	-86.25	0.0625	-1.07336
auto	2016-10-06 00:00:00.0	41.625	-86.25	0.0625	-0.32654
auto	2016-10-01 00:00:00.0	41.5625	-87.5625	0.0625	-2.513
auto	2016-11-05 00:00:00.0	41.375	-86.3125	0.0625	-1.60373
auto	2016-10-21 00:00:00.0	41.375	-88.875	0.0625	-1.04854
auto	2016-11-05 00:00:00.0	41.875	-88	0.0625	-0.76424
auto	2016-11-05 00:00:00.0	42.75	-86.125	0.0625	-2.63434
auto	2016-10-24 00:00:00.0	41.5	-88.1875	0.0625	-0.12722
auto	2016-10-08 00:00:00.0	40.4375	-89	0.0625	1.00931
auto	2016-10-08 00:00:00.0	41.5	-88.1875	0.0625	0.0486
auto	2016-11-04 00:00:00.0	41.6875	-86.3125	0.0625	-0.8486
auto	2016-10-24 00:00:00.0	40.4375	-89	0.0625	0.99601
auto	2016-10-08 00:00:00.0	41.8125	-88.1875	0.0625	1.29013
auto	2016-10-17 00:00:00.0	39.9375	-86.125	0.0625	-0.4351
auto	2016-10-01 00:00:00.0	40.0625	-86.4375	0.0625	0.26174
auto	2016-10-24 00:00:00.0	41.8125	-88.1875	0.0625	-0.34124
auto	2016-10-17 00:00:00.0	41.875	-87.9375	0.0625	-0.58375
auto	2016-10-03 00:00:00.0	40.5	-89	0.0625	0.48024
auto	2016-10-13 00:00:00.0	41.625	-87.5	0.0625	-0.01456
auto	2016-10-25 00:00:00.0	39.9375	-86.125	0.0625	0.22669
auto	2016-10-22 00:00:00.0	40.9375	-87.125	0.0625	0.0465
auto	2016-10-04 00:00:00.0	42.6875	-87.9375	0.0625	-0.65392
auto	2016-10-13 00:00:00.0	41.5	-87.3125	0.0625	-0.08147
auto	2016-10-20 00:00:00.0	42.6875	-87.9375	0.0625	-0.31689
auto	2016-10-14 00:00:00.0	40.9375	-87.125	0.0625	1.07968
auto	2016-11-03 00:00:00.0	41.75	-87.6875	0.0625	-1.29466
auto	2016-10-14 00:00:00.0	41.5	-87.3125	0.0625	1.05606
auto	2016-10-21 00:00:00.0	40.9375	-87.125	0.0625	0.31839
auto	2016-10-05 00:00:00.0	40.9375	-87.125	0.0625	-0.2979
auto	2016-10-23 00:00:00.0	42.6875	-87.9375	0.0625	0.2308
auto	2016-10-22 00:00:00.0	41.5	-87.3125	0.0625	-0.4268
auto	2016-10-26 00:00:00.0	41.875	-87.9375	0.0625	5.07132
auto	2016-10-24 00:00:00.0	40.5	-89	0.0625	0.79622
auto	2016-10-02 00:00:00.0	39.9375	-86.125	0.0625	-0.93591
auto	2016-10-01 00:00:00.0	41.875	-88.3125	0.0625	-2.12925
auto	2016-10-18 00:00:00.0	41.875	-87.9375	0.0625	7.46613
auto	2016-10-31 00:00:00.0	40.75	-86.375	0.0625	-1.12993
auto	2016-10-22 00:00:00.0	41.625	-87.5	0.0625	-0.51147
auto	2016-11-05 00:00:00.0	40.875	-88.625	0.0625	-2.69814
auto	2016-10-10 00:00:00.0	41.875	-87.9375	0.0625	-0.91571
auto	2016-10-18 00:00:00.0	39.9375	-86.125	0.0625	-0.75705
auto	2016-11-02 00:00:00.0	40.125	-88.1875	0.0625	-0.97261
auto	2016-10-26 00:00:00.0	39.9375	-86.125	0.0625	-0.5603
